image_name,cell_index,move_number,side,row,column,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,detection_bbox_x_min,detection_bbox_y_min,detection_bbox_x_max,detection_bbox_y_max,ink_ratio,detected_non_empty,after_cutoff,saved,reject_reason,file_name
001_0.png,76,38,black,7,3,1070,419,1428,478,1084,430,1414,467,0.000000,False,True,False,after_cutoff,
001_0.png,77,39,white,8,2,726,475,1068,534,822,486,1054,523,0.000782,False,True,False,after_cutoff,
001_0.png,78,39,black,8,3,1070,475,1428,534,1084,486,1414,523,0.000000,False,True,False,after_cutoff,
001_0.png,79,40,white,9,2,726,532,1068,591,822,543,1054,580,0.001174,False,True,False,after_cutoff,
001_0.png,80,40,black,9,3,1070,532,1428,591,1084,543,1414,580,0.002750,False,True,False,after_cutoff,
001_0.png,81,41,white,10,2,726,588,1068,647,822,599,1054,636,0.000000,False,True,False,after_cutoff,
001_0.png,82,41,black,10,3,1070,588,1428,647,1084,599,1414,636,0.000000,False,True,False,after_cutoff,
001_0.png,83,42,white,11,2,726,645,1068,704,822,656,1054,693,0.001174,False,True,False,after_cutoff,
001_0.png,84,42,black,11,3,1070,645,1428,704,1084,656,1414,693,0.000000,False,True,False,after_cutoff,
001_0.png,85,43,white,12,2,726,701,1068,760,822,712,1054,749,0.005086,False,True,False,after_cutoff,
001_0.png,86,43,black,12,3,1070,701,1428,760,1084,712,1414,749,0.001100,False,True,False,after_cutoff,
001_0.png,87,44,white,13,2,726,758,1068,817,822,769,1054,806,0.000000,False,True,False,after_cutoff,
001_0.png,88,44,black,13,3,1070,758,1428,817,1084,769,1414,806,0.000000,False,True,False,after_cutoff,
001_0.png,89,45,white,14,2,726,814,1068,873,822,825,1054,862,0.000000,False,True,False,after_cutoff,
001_0.png,90,45,black,14,3,1070,814,1428,873,1084,825,1414,862,0.000000,False,True,False,after_cutoff,
001_0.png,91,46,white,15,2,726,871,1068,930,822,882,1054,919,0.000782,False,True,False,after_cutoff,
001_0.png,92,46,black,15,3,1070,871,1428,930,1084,882,1414,919,0.000000,False,True,False,after_cutoff,
001_0.png,93,47,white,16,2,726,927,1068,986,822,938,1054,975,0.006129,False,True,False,after_cutoff,
001_0.png,94,47,black,16,3,1070,927,1428,986,1084,938,1414,975,0.000000,False,True,False,after_cutoff,
001_0.png,95,48,white,17,2,726,984,1068,1043,822,995,1054,1032,0.001826,False,True,False,after_cutoff,
001_0.png,96,48,black,17,3,1070,984,1428,1043,1084,995,1414,1032,0.000000,False,True,False,after_cutoff,
001_0.png,97,49,white,18,2,726,1040,1068,1099,822,1051,1054,1088,0.004956,False,True,False,after_cutoff,
001_0.png,98,49,black,18,3,1070,1040,1428,1099,1084,1051,1414,1088,0.000000,False,True,False,after_cutoff,
001_0.png,99,50,white,19,2,726,1097,1068,1156,822,1108,1054,1145,0.000000,False,True,False,after_cutoff,
001_0.png,100,50,black,19,3,1070,1097,1428,1156,1084,1108,1414,1145,0.003117,False,True,False,after_cutoff,
001_0.png,101,51,white,20,2,726,1153,1068,1212,822,1164,1054,1201,0.002217,False,True,False,after_cutoff,
001_0.png,102,51,black,20,3,1070,1153,1428,1212,1084,1164,1414,1201,0.000000,False,True,False,after_cutoff,
001_0.png,103,52,white,21,2,726,1210,1068,1269,822,1221,1054,1258,0.000000,False,True,False,after_cutoff,
001_0.png,104,52,black,21,3,1070,1210,1428,1269,1084,1221,1414,1258,0.000000,False,True,False,after_cutoff,
001_0.png,105,53,white,22,2,726,1266,1068,1325,822,1277,1054,1314,0.000000,False,True,False,after_cutoff,
001_0.png,106,53,black,22,3,1070,1266,1428,1325,1084,1277,1414,1314,0.000000,False,True,False,after_cutoff,
001_0.png,107,54,white,23,2,726,1323,1068,1382,822,1334,1054,1371,0.000000,False,True,False,after_cutoff,
001_0.png,108,54,black,23,3,1070,1323,1428,1382,1084,1334,1414,1371,0.000000,False,True,False,after_cutoff,
001_0.png,109,55,white,24,2,726,1379,1068,1438,822,1390,1054,1427,0.023735,True,True,False,after_cutoff,
001_0.png,110,55,black,24,3,1070,1379,1428,1438,1084,1390,1414,1427,0.000000,False,True,False,after_cutoff,
001_0.png,111,56,white,25,2,726,1436,1068,1495,822,1447,1054,1484,0.002087,False,True,False,after_cutoff,
001_0.png,112,56,black,25,3,1070,1436,1428,1495,1084,1447,1414,1484,0.000000,False,True,False,after_cutoff,
001_0.png,113,57,white,26,2,726,1492,1068,1551,822,1503,1054,1540,0.009129,False,True,False,after_cutoff,
001_0.png,114,57,black,26,3,1070,1492,1428,1551,1084,1503,1414,1540,0.000550,False,True,False,after_cutoff,
001_0.png,115,58,white,27,2,726,1549,1068,1608,822,1560,1054,1597,0.003391,False,True,False,after_cutoff,
001_0.png,116,58,black,27,3,1070,1549,1428,1608,1084,1560,1414,1597,0.000550,False,True,False,after_cutoff,
001_0.png,117,59,white,28,2,726,1605,1068,1664,822,1616,1054,1653,0.000000,False,True,False,after_cutoff,
001_0.png,118,59,black,28,3,1070,1605,1428,1664,1084,1616,1414,1653,0.000000,False,True,False,after_cutoff,
001_0.png,119,60,white,29,2,726,1662,1068,1721,822,1673,1054,1710,0.000000,False,True,False,after_cutoff,
001_0.png,120,60,black,29,3,1070,1662,1428,1721,1084,1673,1414,1710,0.000000,False,True,False,after_cutoff,
