image_name,cell_index,move_number,side,row,column,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,detection_bbox_x_min,detection_bbox_y_min,detection_bbox_x_max,detection_bbox_y_max,ink_ratio,detected_non_empty,after_cutoff,saved,reject_reason,file_name
011_0.png,66,33,black,2,3,1098,134,1452,188,1112,144,1438,178,0.089693,True,False,True,,011_0_cell_066_move_33_black.png
011_0.png,67,34,white,3,2,751,190,1096,245,848,200,1082,235,0.050616,True,False,True,,011_0_cell_067_move_34_white.png
011_0.png,68,34,black,3,3,1098,190,1452,245,1112,200,1438,235,0.094236,True,False,True,,011_0_cell_068_move_34_black.png
011_0.png,69,35,white,4,2,751,247,1096,302,848,257,1082,292,0.089877,True,False,True,,011_0_cell_069_move_35_white.png
011_0.png,70,35,black,4,3,1098,247,1452,302,1112,257,1438,292,0.070628,True,False,True,,011_0_cell_070_move_35_black.png
011_0.png,71,36,white,5,2,751,304,1096,359,848,314,1082,349,0.095212,True,False,True,,011_0_cell_071_move_36_white.png
011_0.png,72,36,black,5,3,1098,304,1452,359,1112,314,1438,349,0.092563,True,False,True,,011_0_cell_072_move_36_black.png
011_0.png,73,37,white,6,2,751,360,1096,416,848,370,1082,406,0.058870,True,False,True,,011_0_cell_073_move_37_white.png
011_0.png,74,37,black,6,3,1098,360,1452,416,1112,370,1438,406,0.122408,True,False,True,,011_0_cell_074_move_37_black.png
011_0.png,75,38,white,7,2,751,417,1096,472,848,427,1082,462,0.062927,True,False,True,,011_0_cell_075_move_38_white.png
011_0.png,76,38,black,7,3,1098,417,1452,472,1112,427,1438,462,0.106728,True,False,True,,011_0_cell_076_move_38_black.png
011_0.png,77,39,white,8,2,751,474,1096,529,848,484,1082,519,0.073598,True,False,True,,011_0_cell_077_move_39_white.png
011_0.png,78,39,black,8,3,1098,474,1452,529,1112,484,1438,519,0.115286,True,False,True,,011_0_cell_078_move_39_black.png
011_0.png,79,40,white,9,2,751,531,1096,586,848,541,1082,576,0.057456,True,False,True,,011_0_cell_079_move_40_white.png
011_0.png,80,40,black,9,3,1098,531,1452,586,1112,541,1438,576,0.064922,True,False,True,,011_0_cell_080_move_40_black.png
011_0.png,81,41,white,10,2,751,588,1096,642,848,598,1082,632,0.159126,True,False,True,,011_0_cell_081_move_41_white.png
011_0.png,82,41,black,10,3,1098,588,1452,642,1112,598,1438,632,0.108949,True,False,True,,011_0_cell_082_move_41_black.png
011_0.png,83,42,white,11,2,751,644,1096,699,848,654,1082,689,0.137073,True,False,True,,011_0_cell_083_move_42_white.png
011_0.png,84,42,black,11,3,1098,644,1452,699,1112,654,1438,689,0.099843,True,False,True,,011_0_cell_084_move_42_black.png
011_0.png,85,43,white,12,2,751,701,1096,756,848,711,1082,746,0.078659,True,False,True,,011_0_cell_085_move_43_white.png
011_0.png,86,43,black,12,3,1098,701,1452,756,1112,711,1438,746,0.115975,True,False,True,,011_0_cell_086_move_43_black.png
011_0.png,87,44,white,13,2,751,758,1096,813,848,768,1082,803,0.066758,True,False,True,,011_0_cell_087_move_44_white.png
011_0.png,88,44,black,13,3,1098,758,1452,813,1112,768,1438,803,0.133484,True,False,True,,011_0_cell_088_move_44_black.png
011_0.png,89,45,white,14,2,751,814,1096,870,848,824,1082,860,0.141661,True,False,True,,011_0_cell_089_move_45_white.png
011_0.png,90,45,black,14,3,1098,814,1452,870,1112,824,1438,860,0.145055,True,False,True,,011_0_cell_090_move_45_black.png
011_0.png,91,46,white,15,2,751,871,1096,926,848,881,1082,916,0.077428,True,False,True,,011_0_cell_091_move_46_white.png
011_0.png,92,46,black,15,3,1098,871,1452,926,1112,881,1438,916,0.092170,True,False,True,,011_0_cell_092_move_46_black.png
011_0.png,93,47,white,16,2,751,928,1096,983,848,938,1082,973,0.087141,True,False,True,,011_0_cell_093_move_47_white.png
011_0.png,94,47,black,16,3,1098,928,1452,983,1112,938,1438,973,0.112335,True,False,True,,011_0_cell_094_move_47_black.png
011_0.png,95,48,white,17,2,751,985,1096,1040,848,995,1082,1030,0.144596,True,False,True,,011_0_cell_095_move_48_white.png
011_0.png,96,48,black,17,3,1098,985,1452,1040,1112,995,1438,1030,0.115188,True,False,True,,011_0_cell_096_move_48_black.png
011_0.png,97,49,white,18,2,751,1042,1096,1096,848,1052,1082,1086,0.209302,True,False,True,,011_0_cell_097_move_49_white.png
011_0.png,98,49,black,18,3,1098,1042,1452,1096,1112,1052,1438,1086,0.096889,True,False,True,,011_0_cell_098_move_49_black.png
011_0.png,99,50,white,19,2,751,1098,1096,1153,848,1108,1082,1143,0.136936,True,False,True,,011_0_cell_099_move_50_white.png
011_0.png,100,50,black,19,3,1098,1098,1452,1153,1112,1108,1438,1143,0.068168,True,False,True,,011_0_cell_100_move_50_black.png
011_0.png,101,51,white,20,2,751,1155,1096,1210,848,1165,1082,1200,0.109986,True,False,True,,011_0_cell_101_move_51_white.png
011_0.png,102,51,black,20,3,1098,1155,1452,1210,1112,1165,1438,1200,0.118532,True,False,True,,011_0_cell_102_move_51_black.png
011_0.png,103,52,white,21,2,751,1212,1096,1267,848,1222,1082,1257,0.082079,True,False,True,,011_0_cell_103_move_52_white.png
011_0.png,104,52,black,21,3,1098,1212,1452,1267,1112,1222,1438,1257,0.063053,True,False,True,,011_0_cell_104_move_52_black.png
011_0.png,105,53,white,22,2,751,1268,1096,1324,848,1278,1082,1314,0.141661,True,False,True,,011_0_cell_105_move_53_white.png
011_0.png,106,53,black,22,3,1098,1268,1452,1324,1112,1278,1438,1314,0.058576,True,False,True,,011_0_cell_106_move_53_black.png
011_0.png,107,54,white,23,2,751,1325,1096,1380,848,1335,1082,1370,0.141450,True,False,True,,011_0_cell_107_move_54_white.png
011_0.png,108,54,black,23,3,1098,1325,1452,1380,1112,1335,1438,1370,0.154436,True,False,True,,011_0_cell_108_move_54_black.png
011_0.png,109,55,white,24,2,751,1382,1096,1437,848,1392,1082,1427,0.085226,True,False,True,,011_0_cell_109_move_55_white.png
011_0.png,110,55,black,24,3,1098,1382,1452,1437,1112,1392,1438,1427,0.134566,True,False,True,,011_0_cell_110_move_55_black.png
011_0.png,111,56,white,25,2,751,1439,1096,1494,848,1449,1082,1484,0.154720,True,False,True,,011_0_cell_111_move_56_white.png
011_0.png,112,56,black,25,3,1098,1439,1452,1494,1112,1449,1438,1484,0.000000,False,False,False,blank,
011_0.png,113,57,white,26,2,751,1496,1096,1550,848,1506,1082,1540,0.005074,False,True,False,after_cutoff,
011_0.png,114,57,black,26,3,1098,1496,1452,1550,1112,1506,1438,1540,0.000000,False,True,False,after_cutoff,
011_0.png,115,58,white,27,2,751,1552,1096,1607,848,1562,1082,1597,0.000000,False,True,False,after_cutoff,
011_0.png,116,58,black,27,3,1098,1552,1452,1607,1112,1562,1438,1597,0.000000,False,True,False,after_cutoff,
011_0.png,117,59,white,28,2,751,1609,1096,1664,848,1619,1082,1654,0.000000,False,True,False,after_cutoff,
011_0.png,118,59,black,28,3,1098,1609,1452,1664,1112,1619,1438,1654,0.000000,False,True,False,after_cutoff,
011_0.png,119,60,white,29,2,751,1666,1096,1721,848,1676,1082,1711,0.000000,False,True,False,after_cutoff,
011_0.png,120,60,black,29,3,1098,1666,1452,1721,1112,1676,1438,1711,0.052823,True,True,False,after_cutoff,
